호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
오사카 난바 호스텔 미야비,2023-08-25,2023-08-26,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,34294
더 스테이 오사카 신사이바시 오사카,2023-08-25,2023-08-26,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,21779
오사카 난바 호스텔 미야비,2023-08-26,2023-08-27,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,36487
오사카 난바 호스텔 미야비,2023-08-27,2023-08-28,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,30396
더 스테이 오사카 신사이바시 오사카,2023-08-27,2023-08-28,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,21779
오사카 난바 호스텔 미야비,2023-08-28,2023-08-29,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,33509
더 스테이 오사카 신사이바시 오사카,2023-08-28,2023-08-29,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,22368
오사카 난바 호스텔 미야비,2023-08-29,2023-08-30,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,31495
더 스테이 오사카 신사이바시 오사카,2023-08-29,2023-08-30,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,21779
오사카 난바 호스텔 미야비,2023-08-30,2023-08-31,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,33509
더 스테이 오사카 신사이바시 오사카,2023-08-30,2023-08-31,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,20731
오사카 난바 호스텔 미야비,2023-08-31,2023-09-01,오사카,"게스트하우스,캡슐호텔,호스텔",8.8,2성급,30396
더 스테이 오사카 신사이바시 오사카,2023-08-31,2023-09-01,오사카,"게스트하우스,캡슐호텔,호스텔",8.4,2성급,20185
이마자토 료칸,2023-07-25,2023-07-26,오사카,"리조트,펜션,료칸",8.4,2성급,38825
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-25,2023-07-26,오사카,"리조트,펜션,료칸",8.5,2성급,136022
야마토야 혼텐 료칸 오사카,2023-07-26,2023-07-27,오사카,"리조트,펜션,료칸",7.8,3성급,61437
가네요시 료칸,2023-07-26,2023-07-27,오사카,"리조트,펜션,료칸",9.1,3성급,65818
이마자토 료칸,2023-07-26,2023-07-27,오사카,"리조트,펜션,료칸",8.4,2성급,34162
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-26,2023-07-27,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-07-27,2023-07-28,오사카,"리조트,펜션,료칸",7.8,3성급,60182
가네요시 료칸,2023-07-27,2023-07-28,오사카,"리조트,펜션,료칸",9.1,3성급,64500
이마자토 료칸,2023-07-27,2023-07-28,오사카,"리조트,펜션,료칸",8.4,2성급,33380
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-27,2023-07-28,오사카,"리조트,펜션,료칸",8.5,2성급,136022
야마토야 혼텐 료칸 오사카,2023-07-28,2023-07-29,오사카,"리조트,펜션,료칸",7.8,3성급,238796
가네요시 료칸,2023-07-28,2023-07-29,오사카,"리조트,펜션,료칸",9.1,3성급,65818
이마자토 료칸,2023-07-28,2023-07-29,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-28,2023-07-29,오사카,"리조트,펜션,료칸",8.5,2성급,168384
야마토야 혼텐 료칸 오사카,2023-07-29,2023-07-30,오사카,"리조트,펜션,료칸",7.8,3성급,184512
이마자토 료칸,2023-07-29,2023-07-30,오사카,"리조트,펜션,료칸",8.4,2성급,33380
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-29,2023-07-30,오사카,"리조트,펜션,료칸",8.5,2성급,215104
야마토야 혼텐 료칸 오사카,2023-07-30,2023-07-31,오사카,"리조트,펜션,료칸",7.8,3성급,101103
가네요시 료칸,2023-07-30,2023-07-31,오사카,"리조트,펜션,료칸",9.1,3성급,92522
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-30,2023-07-31,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-07-31,2023-08-01,오사카,"리조트,펜션,료칸",7.8,3성급,98953
가네요시 료칸,2023-07-31,2023-08-01,오사카,"리조트,펜션,료칸",9.1,3성급,84814
이마자토 료칸,2023-07-31,2023-08-01,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-07-31,2023-08-01,오사카,"리조트,펜션,료칸",8.5,2성급,136022
야마토야 혼텐 료칸 오사카,2023-08-01,2023-08-02,오사카,"리조트,펜션,료칸",7.8,3성급,101103
이마자토 료칸,2023-08-01,2023-08-02,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-01,2023-08-02,오사카,"리조트,펜션,료칸",8.5,2성급,64555
야마토야 혼텐 료칸 오사카,2023-08-02,2023-08-03,오사카,"리조트,펜션,료칸",7.8,3성급,144876
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-02,2023-08-03,오사카,"리조트,펜션,료칸",8.5,2성급,75021
야마토야 혼텐 료칸 오사카,2023-08-03,2023-08-04,오사카,"리조트,펜션,료칸",7.8,3성급,187900
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-03,2023-08-04,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-04,2023-08-05,오사카,"리조트,펜션,료칸",7.8,3성급,184512
가네요시 료칸,2023-08-04,2023-08-05,오사카,"리조트,펜션,료칸",9.1,3성급,114592
이마자토 료칸,2023-08-04,2023-08-05,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-04,2023-08-05,오사카,"리조트,펜션,료칸",8.5,2성급,164492
야마토야 혼텐 료칸 오사카,2023-08-05,2023-08-06,오사카,"리조트,펜션,료칸",7.8,3성급,270019
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-05,2023-08-06,오사카,"리조트,펜션,료칸",8.5,2성급,150027
야마토야 혼텐 료칸 오사카,2023-08-06,2023-08-07,오사카,"리조트,펜션,료칸",7.8,3성급,184512
가네요시 료칸,2023-08-06,2023-08-07,오사카,"리조트,펜션,료칸",9.1,3성급,128161
이마자토 료칸,2023-08-06,2023-08-07,오사카,"리조트,펜션,료칸",8.4,2성급,33380
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-06,2023-08-07,오사카,"리조트,펜션,료칸",8.5,2성급,136022
야마토야 혼텐 료칸 오사카,2023-08-07,2023-08-08,오사카,"리조트,펜션,료칸",7.8,3성급,187900
이마자토 료칸,2023-08-07,2023-08-08,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-07,2023-08-08,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-08-08,2023-08-09,오사카,"리조트,펜션,료칸",7.8,3성급,184512
가네요시 료칸,2023-08-08,2023-08-09,오사카,"리조트,펜션,료칸",9.1,3성급,118321
이마자토 료칸,2023-08-08,2023-08-09,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-08,2023-08-09,오사카,"리조트,펜션,료칸",8.5,2성급,136022
야마토야 혼텐 료칸 오사카,2023-08-09,2023-08-10,오사카,"리조트,펜션,료칸",7.8,3성급,179549
가네요시 료칸,2023-08-09,2023-08-10,오사카,"리조트,펜션,료칸",9.1,3성급,98196
이마자토 료칸,2023-08-09,2023-08-10,오사카,"리조트,펜션,료칸",8.4,2성급,40641
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-09,2023-08-10,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-08-10,2023-08-11,오사카,"리조트,펜션,료칸",7.8,3성급,176312
가네요시 료칸,2023-08-10,2023-08-11,오사카,"리조트,펜션,료칸",9.1,3성급,96020
이마자토 료칸,2023-08-10,2023-08-11,오사카,"리조트,펜션,료칸",8.4,2성급,39711
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-10,2023-08-11,오사카,"리조트,펜션,료칸",8.5,2성급,215104
야마토야 혼텐 료칸 오사카,2023-08-11,2023-08-12,오사카,"리조트,펜션,료칸",7.8,3성급,236615
이마자토 료칸,2023-08-11,2023-08-12,오사카,"리조트,펜션,료칸",8.4,2성급,45353
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-11,2023-08-12,오사카,"리조트,펜션,료칸",8.5,2성급,164688
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-12,2023-08-13,오사카,"리조트,펜션,료칸",8.5,2성급,171838
야마토야 혼텐 료칸 오사카,2023-08-13,2023-08-14,오사카,"리조트,펜션,료칸",7.8,3성급,236615
이마자토 료칸,2023-08-13,2023-08-14,오사카,"리조트,펜션,료칸",8.4,2성급,90706
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-13,2023-08-14,오사카,"리조트,펜션,료칸",8.5,2성급,171838
야마토야 혼텐 료칸 오사카,2023-08-14,2023-08-15,오사카,"리조트,펜션,료칸",7.8,3성급,232349
이마자토 료칸,2023-08-14,2023-08-15,오사카,"리조트,펜션,료칸",8.4,2성급,88631
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-14,2023-08-15,오사카,"리조트,펜션,료칸",8.5,2성급,106406
야마토야 혼텐 료칸 오사카,2023-08-15,2023-08-16,오사카,"리조트,펜션,료칸",7.8,3성급,236615
가네요시 료칸,2023-08-15,2023-08-16,오사카,"리조트,펜션,료칸",9.1,3성급,128915
이마자토 료칸,2023-08-15,2023-08-16,오사카,"리조트,펜션,료칸",8.4,2성급,40641
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-15,2023-08-16,오사카,"리조트,펜션,료칸",8.5,2성급,220194
야마토야 혼텐 료칸 오사카,2023-08-16,2023-08-17,오사카,"리조트,펜션,료칸",7.8,3성급,176312
이마자토 료칸,2023-08-16,2023-08-17,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-16,2023-08-17,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-17,2023-08-18,오사카,"리조트,펜션,료칸",7.8,3성급,179549
이마자토 료칸,2023-08-17,2023-08-18,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-17,2023-08-18,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-18,2023-08-19,오사카,"리조트,펜션,료칸",7.8,3성급,176312
이마자토 료칸,2023-08-18,2023-08-19,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-18,2023-08-19,오사카,"리조트,펜션,료칸",8.5,2성급,97695
야마토야 혼텐 료칸 오사카,2023-08-19,2023-08-20,오사카,"리조트,펜션,료칸",7.8,3성급,270019
이마자토 료칸,2023-08-19,2023-08-20,오사카,"리조트,펜션,료칸",8.4,2성급,150194
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-19,2023-08-20,오사카,"리조트,펜션,료칸",8.5,2성급,161371
야마토야 혼텐 료칸 오사카,2023-08-20,2023-08-21,오사카,"리조트,펜션,료칸",7.8,3성급,151710
이마자토 료칸,2023-08-20,2023-08-21,오사카,"리조트,펜션,료칸",8.4,2성급,33380
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-20,2023-08-21,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-21,2023-08-22,오사카,"리조트,펜션,료칸",7.8,3성급,154496
이마자토 료칸,2023-08-21,2023-08-22,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-21,2023-08-22,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-23,2023-08-24,오사카,"리조트,펜션,료칸",7.8,3성급,154496
이마자토 료칸,2023-08-23,2023-08-24,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-23,2023-08-24,오사카,"리조트,펜션,료칸",8.5,2성급,83034
야마토야 혼텐 료칸 오사카,2023-08-24,2023-08-25,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-24,2023-08-25,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-24,2023-08-25,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-25,2023-08-26,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-25,2023-08-26,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-25,2023-08-26,오사카,"리조트,펜션,료칸",8.5,2성급,97695
야마토야 혼텐 료칸 오사카,2023-08-26,2023-08-27,오사카,"리조트,펜션,료칸",7.8,3성급,224148
이마자토 료칸,2023-08-26,2023-08-27,오사카,"리조트,펜션,료칸",8.4,2성급,37985
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-26,2023-08-27,오사카,"리조트,펜션,료칸",8.5,2성급,161371
야마토야 혼텐 료칸 오사카,2023-08-27,2023-08-28,오사카,"리조트,펜션,료칸",7.8,3성급,145046
가네요시 료칸,2023-08-27,2023-08-28,오사카,"리조트,펜션,료칸",9.1,3성급,99003
이마자토 료칸,2023-08-27,2023-08-28,오사카,"리조트,펜션,료칸",8.4,2성급,34162
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-27,2023-08-28,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-08-28,2023-08-29,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-28,2023-08-29,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-28,2023-08-29,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-29,2023-08-30,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-29,2023-08-30,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-29,2023-08-30,오사카,"리조트,펜션,료칸",8.5,2성급,139240
야마토야 혼텐 료칸 오사카,2023-08-30,2023-08-31,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-30,2023-08-31,오사카,"리조트,펜션,료칸",8.4,2성급,30503
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-30,2023-08-31,오사카,"리조트,펜션,료칸",8.5,2성급,86337
야마토야 혼텐 료칸 오사카,2023-08-31,2023-09-01,오사카,"리조트,펜션,료칸",7.8,3성급,145046
이마자토 료칸,2023-08-31,2023-09-01,오사카,"리조트,펜션,료칸",8.4,2성급,31217
호텔 발리 언 리조트 신사이바시 (성인 전용),2023-08-31,2023-09-01,오사카,"리조트,펜션,료칸",8.5,2성급,86337
신주쿠 워싱턴 호텔 도쿄 메인,2023-09-01,2023-09-02,도쿄,호텔,7.4,3성급,89677
호텔 그레이스리 신주쿠,2023-09-01,2023-09-02,도쿄,호텔,8.6,4성급,142305
호텔 그레이스리 긴자,2023-09-01,2023-09-02,도쿄,호텔,8.2,4성급,97923
포 시즌스 호텔 도쿄 앳 오테마치,2023-09-01,2023-09-02,도쿄,호텔,9.0,5성급,976200
게이오 플라자 호텔 도쿄,2023-09-01,2023-09-02,도쿄,호텔,8.4,4성급,190251
온센 료칸 유엔 신주쿠,2023-09-01,2023-09-02,도쿄,호텔,8.6,3성급,107035
파크 하얏트 도쿄,2023-09-01,2023-09-02,도쿄,호텔,9.1,5성급,975850
더 아오야마 그랜드 호텔,2023-09-01,2023-09-02,도쿄,호텔,9.1,4성급,490474
호텔 알라만다 아오야마 도쿄,2023-09-01,2023-09-02,도쿄,호텔,8.5,5성급,256514
토부 호텔 레반트 도쿄,2023-09-01,2023-09-02,도쿄,호텔,8.8,4성급,115091
임페리얼 호텔 도쿄,2023-09-01,2023-09-02,도쿄,호텔,9.0,5성급,413517
JR-이스트 호텔 메츠 시부야,2023-09-01,2023-09-02,도쿄,호텔,8.4,3성급,192292
도쿄 프린스 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.5,4성급,139354
쉐라톤 그랜드 도쿄 베이 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.0,5성급,259354
하얏트 센트릭 긴자 도쿄,2023-09-01,2023-09-02,도쿄,호텔,8.8,4성급,552213
다이이치 호텔 도쿄,2023-09-01,2023-09-02,도쿄,호텔,8.8,4성급,201924
신주쿠 그란벨 호텔,2023-09-01,2023-09-02,도쿄,호텔,7.9,4성급,86977
렘 롯폰기,2023-09-01,2023-09-02,도쿄,호텔,8.6,3성급,104825
시부야 토부 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.0,3성급,89821
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.7,5성급,323331
더 스퀘어 호텔 긴자,2023-09-01,2023-09-02,도쿄,호텔,8.4,3성급,151346
오다큐 호텔 센츄리 서던 타워 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.8,4성급,154583
시부야 엑셀 호텔 도큐,2023-09-01,2023-09-02,도쿄,호텔,8.5,4성급,166775
호텔 진잔소 도쿄,2023-09-01,2023-09-02,도쿄,호텔,9.2,5성급,311848
미츠이 가든 호텔 시오도메 이탈리아가이,2023-09-01,2023-09-02,도쿄,호텔,8.4,3성급,115228
아키하바라 워싱턴 호텔,2023-09-01,2023-09-02,도쿄,호텔,8.3,3성급,66902
시퀀스 미야시타 파크/ 시부야,2023-09-01,2023-09-02,도쿄,호텔,8.4,4성급,160159
선샤인 시티 프린스 호텔 이케부쿠로,2023-09-01,2023-09-02,도쿄,호텔,8.2,4성급,107805
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-09-01,2023-09-02,도쿄,호텔,8.2,3성급,97586
다이이치 인 이케부쿠로,2023-09-01,2023-09-02,도쿄,호텔,7.8,3성급,74588
도큐스테이 신주쿠,2023-09-01,2023-09-02,도쿄,호텔,8.5,3성급,113701
E 호텔 히가시 신주쿠,2023-09-01,2023-09-02,도쿄,호텔,7.4,3성급,93628
신주쿠 프린스 호텔,2023-09-01,2023-09-02,도쿄,호텔,7.9,3성급,185975
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-09-01,2023-09-02,도쿄,호텔,8.6,4성급,107479
